case_id,variant_id,level,agent_variant,run_id,claim_id,claim_type,agent_claim,cited_evidence,confidence,what_would_falsify_this_claim,verbatim_quote,source_section,raw_output_file,notes
C010,level3,level3,benchmark_isolated,RUN_20260527_232025_19_openclaw_deepseekv4pro_isolated,RUN_20260527_232025_19_openclaw_deepseekv4pro_isolated_CL010,Descriptive diagnostic,C10. Spillovers do not qualitatively change the conclusions.,"Control-producer outcomes do not vary with community treatment intensity. If they do, community-level estimates remain directionally consistent with individual-level estimates.",Moderate,Large spillover effects that reverse the sign of the primary contrasts.,**C10.** Spillovers do not qualitatively change the conclusions.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_level3_openclaw_RUN_20260527_232025_19_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL001,Causal (ITT),C1. Early offer availability increases seasonal input adoption relative to later availability (when all producers are informed early).,Randomized comparison of mean adoption: \(\hat{\tau}_{\text{ITT}}\),High,\(\hat{\tau}_{\text{ITT}} \leq 0\) with tight confidence intervals excluding economically meaningful positive values,**C1.** Early offer availability increases seasonal input adoption relative to later availability (when all producers are informed early).,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL002,Descriptive,C2. The timing effect is larger for liquidity-constrained producers.,Heterogeneity analysis: \(\hat{\tau}_{\text{ITT}}\) stratified by baseline liquidity proxies,Moderate,No significant interaction between treatment and liquidity measures; or effect concentrated among unconstrained producers,**C2.** The timing effect is larger for liquidity-constrained producers.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL003,Descriptive / suggestive,C3. Late-arm producers are more likely than early-arm producers to state an intention to adopt but fail to follow through.,Intention-action gap comparison: \(\hat{\delta} > 0\),Low,"\(\hat{\delta} \leq 0\), or stated intentions are systematically lower in the late arm (consistent with rational anticipation)",**C3.** Late-arm producers are more likely than early-arm producers to state an intention to adopt but fail to follow through.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL004,Descriptive,C4. Adoption declines monotonically with offer delay from the income moment.,Dose-response across graded-timing arms,Moderate,Non-monotonic pattern or flat relationship after controlling for observables,**C4.** Adoption declines monotonically with offer delay from the income moment.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL005,Diagnostic,C5. Spillover effects do not materially bias the ITT.,Spatial/network spillover diagnostics,Context-dependent,"Significant association between neighbor treatment status and own adoption, especially if sign differs across arms",**C5.** Spillover effects do not materially bias the ITT.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL006,Diagnostic,C6. The timing effect is not driven by differential attrition.,Follow-up completion rates by arm; Lee bounds,High (if balanced),Follow-up rates differ significantly by arm and bounds include zero,**C6.** The timing effect is not driven by differential attrition.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C010,perturbed,perturbed,benchmark_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated,RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated_CL007,Interpretive / synthetic,C7. Procrastination is the primary mechanism driving the timing effect.,"Combined evidence from ITT, intention-action gap, and time-preference heterogeneity",Low,Similar adoption rates across arms; similar intention-action gaps; or no heterogeneity by measured present-bias,**C7.** Procrastination is the primary mechanism driving the timing effect.,Claim-Evidence Table,outputs/raw_agent_logs/main/C010_perturbed_openclaw_RUN_20260527_232448_20_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL001,Causal,Formal oversight reduces independently measured leakage relative to control.,ITT estimate \(\hat{\beta}_1\) from primary specification.,High (if randomized),\(\hat{\beta}_1\) not significantly different from zero; confidence interval excludes economically meaningful negative values.,Formal oversight reduces independently measured leakage relative to control.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL002,Causal,Community monitoring reduces independently measured leakage relative to control.,ITT estimate \(\hat{\beta}_2\) from primary specification.,High (if randomized),\(\hat{\beta}_2\) not significantly different from zero; confidence interval excludes economically meaningful negative values.,Community monitoring reduces independently measured leakage relative to control.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL003,Causal,Formal oversight and community monitoring have different effects.,Test of \(H_0: \beta_1 = \beta_2\).,Medium–High,Failure to reject equality; wide confidence intervals on the difference that span both zero and economically meaningful values in either direction.,Formal oversight and community monitoring have different effects.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL004,Mechanism (descriptive),Administrative records overstate the effect of monitoring relative to independent measurement.,Comparison of \(\hat{\beta}\) from administrative-outcome specification vs. independent-outcome specification.,Medium,The two sets of coefficients are statistically indistinguishable in magnitude and direction.,Administrative records overstate the effect of monitoring relative to independent measurement.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL005,Mechanism (descriptive),Community monitoring effects are larger where baseline information asymmetries are greater.,Interaction of treatment with baseline literacy or prior project experience.,Low–Medium,No significant interaction; or interaction opposite to predicted direction.,Community monitoring effects are larger where baseline information asymmetries are greater.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL006,Descriptive,Leakage exists in the absence of additional monitoring.,Mean leakage rate in the control group.,Medium,"Control-group mean leakage not significantly different from zero (may reflect genuine honesty, or measurement failing to detect leakage).",Leakage exists in the absence of additional monitoring.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL007,Robustness,Treatment effects are robust to alternative leakage definitions.,Sensitivity analysis using alternative numerators and denominators.,Medium–High,Results flip sign or lose significance under plausible alternative definitions.,Treatment effects are robust to alternative leakage definitions.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL008,Causal (if factorial design),The combined effect of formal oversight and community monitoring differs from the sum of individual effects.,\(\hat{\beta}_3\) from factorial specification (interaction term).,Medium,\(\hat{\beta}_3\) not significantly different from zero; imprecise estimate.,The combined effect of formal oversight and community monitoring differs from the sum of individual effects.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL009,Diagnostic,Spillover effects are small enough not to undermine the primary analysis.,Spatial correlation of residuals; comparison of outcomes by distance to nearest treated unit.,Medium,Significant spatial correlation; treatment effects vary systematically with proximity to treated units.,Spillover effects are small enough not to undermine the primary analysis.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level2,level2,benchmark_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated,RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated_CL010,Diagnostic,Attrition does not drive the results.,Lee bounds; IPW estimates; comparison of baseline characteristics of attritors across arms.,Medium–High,Bounds include zero; IPW estimates differ substantially from primary estimates; differential attrition on leakage-predicting covariates.,Attrition does not drive the results.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level2_openclaw_RUN_20260527_232816_21_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
C014,level3,level3,benchmark_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated,RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated_CL001,Causal (under random assignment and no spillover).,Assignment to formal oversight reduces independently measured resource leakage relative to control.,"ITT estimate \(\hat{\beta}_1\) from the primary specification, comparing T1 to T0 on independently measured leakage.",High if randomization is successfully implemented and no major violations detected. Moderate if spillover is present.,"(a) \(\hat{\beta}_1 \approx 0\) with tight confidence intervals, or (b) a significant pre-treatment difference in leakage between T1 and T0 on the timing placebo test, or (c) evidence of differential attrition that cannot be bounded away from zero.",**C1:** Assignment to formal oversight reduces independently measured resource leakage relative to control.,Claim-Evidence Table,outputs/raw_agent_logs/main/C014_level3_openclaw_RUN_20260527_233158_22_openclaw_deepseekv4pro_isolated.md,extracted_from_claim_evidence_table
