case_id,variant_id,level,agent_name,agent_variant,run_id,claim_id,claim_type,agent_claim,cited_evidence,confidence,what_would_falsify_this_claim,raw_output_file,human_judgment,error_type,severity,explanation,annotator_id,notes
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL001,Causal (if assignment is randomized or conditionally ignorable),Assignment to targeted (vs. generic) information reduces the objective adverse outcome,"ITT estimate \( \tau \) from school-level assignment comparison on the objective outcome, with cluster-robust inference",Conditional on baseline balance and limited spillover,A null or positive ITT estimate; baseline imbalance on pre-treatment characteristics that predict the outcome; differential follow-up rates across arms that explain the observed difference,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL002,Descriptive / exploratory,The effect of targeted information is larger in higher-baseline-risk schools,Interaction between treatment assignment and baseline school risk measures,Low (underpowered; multiple-testing concern),No significant interaction; interactions that reverse sign across specifications,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL003,Descriptive association,Students in targeted schools report lower-risk partner characteristics,Survey-based difference in partner-profile measures across arms,"Low (selection bias, reporting bias cannot be ruled out)",No difference in partner-profile measures despite an ITT effect on the objective outcome; evidence that survey participation is differential by arm and correlated with partner risk,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL004,Descriptive association,"Students in targeted schools report more protective behavior, conditional on activity","Survey-based difference in protection measures, restricted to active students","Low (selection bias, reporting bias; conditioning on post-treatment activity is itself endogenous)",No difference in protection; evidence that protection reporting varies with treatment awareness,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL005,Descriptive association,Students in targeted schools report lower rates of any activity,Survey-based difference in activity prevalence across arms,"Low (selection bias, reporting bias)",No difference in activity rates; evidence that activity reporting norms differ by treatment arm,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL006,Diagnostic,The survey subgroup is approximately representative of the full cohort,Comparison of ITT estimates (objective outcome) in the full cohort vs. survey subgroup,"Moderate (only tests selection on the objective outcome, not on other dimensions)",Substantively different ITT estimates across the two samples,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,partially_supported,Overclaim,minor,"Survey representativeness can be examined, but the packet does not justify a strong representativeness conclusion without actual reweighting evidence.",codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL007,Diagnostic,Spillover does not materially affect the ITT estimate,Buffer-zone analysis; comparison of ITT with and without schools adjacent to opposite-arm schools,"Moderate (only detects geographic spillover, not partner-market spillover)",ITT estimate changes substantively when adjacent schools are excluded,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,partially_supported,Overclaim,minor,"The packet supports spillover diagnostics, but saying spillover does not materially affect the ITT is stronger than what has been established.",codex_first_pass,task20 first-pass
C016,level3,level3,openclaw,benchmark_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated,RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated_CL008,Diagnostic,Results are not driven by a single influential school,Leave-one-school-out analysis,High for detecting influence; does not explain why,ITT estimate changes sign or loses significance when one school is omitted,outputs/raw_agent_logs/main/C016_level3_openclaw_RUN_20260527_234511_25_openclaw_deepseekv4pro_isolated.md,supported,none,,"The packet and gold reference explicitly require this diagnostic or robustness check as part of a credible design, so the claim is warranted as a planned evaluative component.",codex_first_pass,task20 first-pass
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL001,**Descriptive/Causal on reports**,Targeted risk information changes self-reported adolescent behavior relative to generic curriculum,"Difference in mean self-reported outcomes by school-level information condition, with cluster-robust inference and covariate adjustment",Moderate for reports; low for behavior,"Null or reverse-sign results; results that are fragile to removal of one school; similar ""effects"" on placebo outcomes",outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL002,**Untestable in current data**,Observed differences reflect actual behavior change rather than reporting change,None available in this dataset — this claim requires \( \delta_1 = \delta_0 \),Low,Validation against objective outcome showing \( \hat{\tau}_{\text{report}} \neq \hat{\tau}_{\text{true}} \); similar effects on schooling outcomes; effects on clearly implausible placebo items,outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,contradicted,Contradiction,critical,"The perturbed case removes objective outcome measurement, so the packet does not support claiming self-reported differences reflect actual behavior change rather than reporting change.",codex_first_pass,task20 first-pass; calibration_set
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL003,**Manipulation check (causal on knowledge)**,The information intervention shifted risk perceptions,Difference in knowledge/attitude items across arms,Moderate-High if items are less sensitive to report than behavior,No detectable difference in knowledge/perception items,outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim matches the case's intended identification logic and is stated within the randomized or quasi-random design conditions allowed by the gold reference.,codex_first_pass,task20 first-pass
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL004,**Descriptive pattern**,Effects are concentrated on behaviors with the largest risk differential,Interaction between treatment and partner-type-specific outcomes,Low-Moderate,Uniform effects across partner types; effects largest on least-targeted behaviors,outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL005,**Descriptive pattern**,Reported protection behavior increases more for higher-risk partner types,Treatment × partner-type interaction on protection-use outcomes,Low-Moderate,No gradient by partner type; gradient that mirrors overall activity reduction,outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL006,**Descriptive/Causal on schooling**,The intervention does not affect schooling outcomes,Null effect on follow-up schooling-status indicators,Moderate (schooling is less sensitive to misreport),Significant schooling effects that parallel behavior-report effects,outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,supported,none,,The claim stays within a descriptive or bounded interpretation that is consistent with the packet and the case-specific gold reference.,codex_first_pass,task20 first-pass
C016,perturbed,perturbed,openclaw,benchmark_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated,RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated_CL007,**Sensitivity check**,Treatment effects on reports are robust to plausible reporting bias,Sensitivity analysis showing \( \tilde{\tau}(\Delta) \) remains substantively meaningful for plausible \( \Delta \),Depends on \( \Delta \) calibration,\( \Delta^* \) (bias needed to nullify effect) falls within range of documented reporting biases from validated surveys,outputs/raw_agent_logs/main/C016_perturbed_openclaw_RUN_20260527_235045_26_openclaw_deepseekv4pro_isolated.md,partially_supported,Overclaim,major,"Sensitivity analysis can discuss robustness to reporting bias, but the perturbed packet does not support a strong robustness conclusion.",codex_first_pass,task20 first-pass
